store_id,market,week_start,category,units_sold,revenue_eur,stock_opening,promo_flag,data_source
ST0477,CZ,2024-07-28,hard_goods,28,220.86,58,0,MANUAL_UPLOAD
ST0724,DE,2024-04-07,fashion,16,238.06,53,0,ERP_v2
ST0753,CZ,2024-08-11,,39,841.66,154,0,ERP_v2
ST1138,DE,2024-10-20,lingerie,82,491.3,82,0,ERP_v2
ST0357,DE,2024-12-08,hard_goods,23,661.13,56,0,ERP_v2
ST0423,PL,2024-09-22,lingerie,37,2837.68,89,1,ERP_v2
ST0317,PL,2024-09-15,lingerie,22,78.5,21,0,ERP_v2
ST1211,,2024-04-07,home_textiles,71,1632.5,40,1,ERP_v2
ST1290,PL,2024-11-17,hard_goods,27,632.46,406,0,ERP_v2
ST0703,CZ,2024-09-15,fashion,76,1584.4,52,0,ERP_v2
ST0966,DE,2024-07-14,,39,134.84,88,0,ERP_v2
ST0547,DE,2024-05-19,lingerie,117,382.48,86,0,MANUAL_UPLOAD
ST0859,CZ,2024-06-23,hard_goods,49,997.38,180,1,ERP_v2
ST0042,CZ,2024-03-17,hard_goods,35,380.59,169,0,ERP_v2
ST1112,SI,2024-07-07,home_textiles,70,950.2,170,0,ERP_v2
ST1309,DE,2024-07-21,,131,1778.89,61,0,ERP_v2
ST1179,DE,2024-02-04,,117,1695.39,265,0,MANUAL_UPLOAD
ST0294,CZ,2024-06-09,hard_goods,217,127.09,189,1,ERP_v2
ST0770,DE,2024-12-22,,30,252.78,50,0,ERP_v2
ST1318,,2024-11-24,home_textiles,41,246.41,82,1,ERP_v2
ST0059,SK,2024-12-08,,25,1042.01,31,0,ERP_v1
ST1490,DE,2024-04-28,hard_goods,16,1961.47,78,0,ERP_v2
ST0519,CZ,2024-01-21,,53,262.1,59,0,ERP_v2
ST0196,CZ,2024-12-22,lingerie,4,360.94,67,1,ERP_v1
ST0876,DE,2024-02-04,hard_goods,45,2011.35,139,1,ERP_v2
ST1321,SK,2024-02-25,fashion,99,1386.41,127,0,ERP_v2
ST1226,AT,2024-08-18,hard_goods,64,726.53,62,0,API
ST0435,CZ,2024-04-07,lingerie,61,5155.4,76,0,ERP_v2
ST0862,DE,2024-10-20,,7,761.66,15,0,ERP_v2
ST1316,SK,2024-08-04,hard_goods,125,466.59,45,0,ERP_v2
ST0848,DE,2024-02-25,,24,124.65,48,0,ERP_v2
ST0481,DE,2024-01-07,home_textiles,51,39.33,41,1,ERP_v1
ST1008,SK,2024-02-04,fashion,23,2739.64,44,1,ERP_v2
ST0283,DE,2024-12-22,home_textiles,28,138.81,125,1,ERP_v2
ST0597,DE,2024-09-29,fashion,62,473.12,80,1,ERP_v2
ST0219,HU,2024-02-04,home_textiles,88,269.49,42,0,ERP_v1
ST0992,HU,2024-08-25,,27,78.83,126,0,ERP_v2
ST0901,PL,2024-11-24,home_textiles,37,1730.35,36,0,ERP_v1
ST0827,PL,2024-01-07,lingerie,13,742.85,25,0,ERP_v2
ST0290,DE,2024-03-10,hard_goods,77,239.52,22,0,API
ST0564,DE,2024-09-22,hard_goods,6,419.58,65,0,ERP_v2
ST0502,DE,2024-09-22,lingerie,10,337.2,222,1,ERP_v2
ST0390,PL,2024-04-07,home_textiles,5,274.74,56,0,ERP_v2
ST0654,CZ,2024-02-25,home_textiles,25,2141.96,147,0,ERP_v2
ST1083,CZ,2024-06-23,lingerie,29,474.0,51,0,ERP_v2
ST1081,CZ,2024-07-21,home_textiles,44,156.65,79,1,ERP_v2
ST1061,DE,2024-12-15,,77,641.52,129,0,ERP_v2
ST0467,AT,2024-09-15,fashion,25,1112.62,133,0,MANUAL_UPLOAD
ST0800,DE,2024-05-26,home_textiles,48,259.07,34,0,MANUAL_UPLOAD
ST0126,AT,2024-08-04,,10,1672.52,143,0,API
ST1487,DE,2024-11-17,fashion,53,1363.13,74,0,ERP_v2
ST1361,SK,2024-10-20,lingerie,24,369.36,205,0,ERP_v2
ST1209,DE,2024-06-16,fashion,25,152.95,140,0,ERP_v2
ST1076,DE,2024-10-13,hard_goods,32,1333.58,267,0,ERP_v2
ST1368,DE,2024-05-26,,18,1872.16,446,0,ERP_v1
ST0853,CZ,2024-01-21,,28,279.87,144,0,API
ST0613,PL,2024-08-11,lingerie,92,408.85,217,0,ERP_v2
ST0414,DE,2024-02-11,,84,1002.36,76,0,ERP_v1
ST0316,DE,2024-02-18,hard_goods,38,1937.14,114,0,ERP_v2
ST0146,PL,2024-12-22,lingerie,26,3081.82,170,0,ERP_v2
ST1400,DE,2024-04-14,hard_goods,18,298.21,178,0,ERP_v1
ST0205,CZ,2024-08-25,hard_goods,14,1205.69,126,0,ERP_v2
ST0458,PL,2024-11-17,hard_goods,84,946.0,132,0,MANUAL_UPLOAD
ST0687,DE,2024-11-17,,32,1300.83,335,0,ERP_v2
ST1255,DE,2024-03-24,lingerie,7,164.79,70,0,ERP_v1
ST1292,SI,2024-05-05,,11,860.14,89,0,ERP_v1
ST0946,DE,2024-06-23,lingerie,14,117.66,78,1,ERP_v2
ST1382,DE,2024-09-22,home_textiles,3,2023.74,58,0,ERP_v2
ST0489,CZ,2024-01-14,,18,814.78,126,0,MANUAL_UPLOAD
ST0624,,2024-05-26,,5,656.49,145,0,ERP_v2
ST0040,SI,2024-06-09,hard_goods,40,512.73,195,1,ERP_v2
ST0730,CZ,2024-08-18,,32,2456.34,18,0,ERP_v2
ST0748,DE,2024-07-07,hard_goods,73,209.08,105,0,ERP_v2
ST1216,DE,2024-10-27,lingerie,44,671.6,174,0,MANUAL_UPLOAD
ST0275,CZ,2024-07-21,hard_goods,270,2400.77,103,0,ERP_v2
ST0752,AT,2024-11-24,home_textiles,25,503.46,146,1,ERP_v1
ST0356,DE,2024-09-22,lingerie,20,4332.97,86,0,ERP_v2
ST0155,SK,2024-04-28,home_textiles,78,2722.12,155,0,API
ST0692,DE,2024-02-25,,40,1859.73,27,1,ERP_v2
ST0763,AT,2024-05-26,fashion,33,702.09,76,0,API
ST1215,DE,2024-06-09,home_textiles,73,3405.52,96,1,ERP_v2
ST1101,AT,2024-12-29,lingerie,78,3347.27,122,0,ERP_v1
ST0055,DE,2024-05-05,lingerie,7,284.04,130,0,ERP_v2
ST0716,DE,2024-11-03,hard_goods,29,1490.39,183,0,ERP_v2
ST0671,DE,2024-02-25,fashion,47,672.49,294,0,ERP_v2
ST1163,PL,2024-12-29,home_textiles,4,856.44,148,0,ERP_v2
ST0401,PL,2024-06-16,fashion,17,404.99,37,0,ERP_v1
ST0230,PL,2024-03-03,home_textiles,49,1952.45,96,1,ERP_v2
ST1346,HU,2024-07-21,home_textiles,72,3783.11,50,0,ERP_v2
ST0067,DE,2024-03-17,lingerie,24,425.23,84,0,ERP_v2
ST1122,DE,2024-11-10,,13,364.84,78,1,MANUAL_UPLOAD
ST0114,SK,2024-09-08,hard_goods,35,960.97,46,0,ERP_v2
ST0416,DE,2024-02-25,hard_goods,29,909.02,96,0,ERP_v2
ST1037,HU,2024-01-28,fashion,20,372.0,107,0,ERP_v2
ST1246,DE,2024-11-17,hard_goods,10,1416.14,52,0,ERP_v2
ST1447,HU,2024-06-16,fashion,22,1179.44,304,0,ERP_v2
ST1045,DE,2024-12-08,home_textiles,9,1152.4,118,0,API
ST0215,SK,2024-01-14,,18,2634.34,101,0,ERP_v2
ST1168,AT,2024-03-24,fashion,31,1157.47,46,1,MANUAL_UPLOAD
ST0490,SI,2024-03-24,,19,596.27,87,0,ERP_v2
ST0903,DE,2024-06-30,fashion,151,616.86,172,1,ERP_v2
ST0340,AT,2024-05-12,,29,139.19,116,1,ERP_v2
ST0112,HU,2024-12-15,fashion,68,329.95,177,0,ERP_v2
ST1002,AT,2024-06-30,home_textiles,36,2129.96,105,0,ERP_v2
ST0382,PL,2024-06-16,fashion,12,1962.72,197,0,ERP_v2
ST1102,PL,2024-10-20,,19,1003.56,38,0,ERP_v2
ST0086,AT,2024-06-23,fashion,28,739.48,52,1,ERP_v1
ST0361,PL,2024-10-13,hard_goods,19,245.62,173,0,ERP_v2
ST0484,PL,2024-04-21,hard_goods,32,177.58,145,0,ERP_v2
ST0474,SK,2024-01-07,home_textiles,19,746.8,45,0,ERP_v2
ST1100,DE,2024-08-11,lingerie,35,933.28,62,0,ERP_v1
ST0881,DE,2024-12-01,fashion,71,266.19,324,1,ERP_v1
ST1055,HU,2024-06-16,fashion,63,603.91,245,0,ERP_v2
ST1384,SK,2024-10-06,home_textiles,43,2090.92,74,0,ERP_v2
ST1348,AT,2024-12-22,hard_goods,37,941.86,23,1,ERP_v2
ST0168,PL,2024-08-25,lingerie,13,725.88,52,0,MANUAL_UPLOAD
ST1307,DE,2024-12-15,fashion,80,345.9,165,0,API
ST0905,DE,2024-05-19,lingerie,7,3569.74,114,0,ERP_v2
ST0972,AT,2024-06-09,fashion,25,2902.01,59,0,ERP_v2
ST1244,DE,2024-07-14,,16,675.76,257,0,ERP_v1
ST1296,PL,2024-12-29,home_textiles,53,152.36,74,0,ERP_v1
ST0367,DE,2024-05-05,lingerie,131,1563.62,101,0,ERP_v1
ST1137,SI,2024-08-11,home_textiles,24,1401.44,127,1,ERP_v1
ST0572,SI,2024-11-17,,122,279.87,92,0,ERP_v1
ST0847,PL,2024-09-29,lingerie,22,119.06,224,1,ERP_v2
ST0905,AT,2024-09-29,fashion,20,413.3,205,0,API
ST0949,DE,2024-07-14,home_textiles,19,411.43,69,0,ERP_v2
ST0888,CZ,2024-09-15,lingerie,88,1541.01,71,0,MANUAL_UPLOAD
ST0364,PL,2024-12-29,,84,1152.61,61,1,API
ST1312,DE,2024-06-30,,544130,1788.89,183,0,ERP_v1
ST1079,HU,2024-07-07,fashion,54,553.96,174,1,ERP_v2
ST1267,CZ,2024-11-03,hard_goods,21,691.14,58,0,ERP_v2
ST0153,HU,2024-07-07,,78,596.75,165,1,ERP_v2
ST0169,PL,2024-11-10,hard_goods,22,1082.9,92,1,ERP_v2
ST1133,PL,2024-04-28,home_textiles,69,648.72,20,0,ERP_v2
ST0925,DE,2024-04-14,lingerie,62,2099.63,122,0,ERP_v2
ST0896,HU,2024-12-01,,47,2043.47,53,1,ERP_v2
ST1362,SK,2024-03-31,home_textiles,5,272.37,85,0,ERP_v1
ST0036,DE,2024-06-02,fashion,61,1060.85,43,0,ERP_v2
ST0724,DE,2024-10-27,,86,616.59,63,0,ERP_v2
ST1364,DE,2024-09-01,lingerie,39,320.23,85,0,ERP_v1
ST1155,CZ,2024-06-09,lingerie,68,309.91,437,0,ERP_v2
ST0059,,2024-01-07,hard_goods,31,465.91,33,0,ERP_v2
ST1184,DE,2024-09-22,home_textiles,17,2139.37,281,0,MANUAL_UPLOAD
ST0810,PL,2024-02-25,hard_goods,30,539.96,24,1,ERP_v2
ST0329,DE,2024-02-04,home_textiles,115,3788.16,90,0,ERP_v2
ST0558,HU,2024-09-29,,45,1468.99,47,0,ERP_v2
ST1392,CZ,2024-09-01,fashion,18,893.19,57,1,ERP_v2
ST0987,CZ,2024-10-13,hard_goods,68,479.77,51,1,MANUAL_UPLOAD
ST0344,AT,2024-04-07,hard_goods,62,264.58,65,1,ERP_v2
ST1336,DE,2024-01-14,home_textiles,94,2033.98,140,0,ERP_v2
ST0635,DE,2024-01-21,fashion,13,517.65,43,0,API
ST1238,DE,2024-05-12,home_textiles,19,293.29,43,0,ERP_v2
ST1182,SK,2024-03-10,home_textiles,105,306.13,89,1,ERP_v1
ST0164,CZ,2024-01-14,home_textiles,27,569.16,207,0,ERP_v2
ST0282,SI,2024-11-10,lingerie,3,382.45,144,0,ERP_v1
ST1074,SI,2024-04-07,fashion,9,250.42,109,0,ERP_v2
ST0130,AT,2024-05-12,,66,336.93,205,0,ERP_v2
ST1386,CZ,2024-11-10,fashion,22,676.22,95,0,ERP_v2
ST0876,HU,2024-02-18,,19,223.01,104,0,ERP_v2
ST0263,CZ,2024-01-21,home_textiles,124,484.48,139,0,ERP_v2
ST1179,DE,2024-01-07,hard_goods,39,304.46,59,0,MANUAL_UPLOAD
ST1360,AT,2024-12-29,fashion,77,591.73,66,0,ERP_v2
ST1329,DE,2024-06-09,fashion,39,553.27,20,0,ERP_v2
ST0046,,2024-03-31,,24,315.02,245,0,ERP_v2
ST1272,PL,2024-09-22,home_textiles,8,1347.82,115,0,ERP_v2
ST0733,DE,2024-11-03,hard_goods,22,249.88,51,0,MANUAL_UPLOAD
ST1237,PL,2024-03-10,fashion,24,644.69,82,0,ERP_v1
ST1434,PL,2024-09-01,fashion,13,2158.42,43,0,ERP_v2
ST0002,DE,2024-08-04,lingerie,59,1580.56,144,0,ERP_v2
ST0718,DE,2024-08-18,hard_goods,18,70.86,211,0,ERP_v2
ST0742,PL,2024-06-16,,36,313.73,95,0,ERP_v2
ST1344,AT,2024-03-31,fashion,22,516.99,104,0,ERP_v2
ST0868,CZ,2024-08-25,hard_goods,16,844.32,86,0,ERP_v2
ST0253,AT,2024-05-12,fashion,10,125.15,568,0,API
ST1496,,2024-05-19,,20,4073.06,38,0,ERP_v1
ST0828,AT,2024-01-21,hard_goods,27,437.58,175,0,ERP_v1
ST0089,AT,2024-05-12,fashion,36,1613.45,50,0,ERP_v2
ST1039,SK,2024-11-24,fashion,23,891.34,67,0,ERP_v2
ST1189,DE,2024-08-04,lingerie,34,260.05,140,0,ERP_v2
ST1451,DE,2024-05-12,hard_goods,40,170.87,210,0,ERP_v2
ST1499,DE,2024-10-20,lingerie,61,388.91,98,0,ERP_v2
ST0692,CZ,2024-07-07,hard_goods,83,4915.96,263,1,API
ST0972,PL,2024-03-17,,76,159.81,218,0,ERP_v2
ST0618,PL,2024-11-24,,14,356.01,174,0,API
ST1443,DE,2024-10-06,lingerie,35,293.53,649,0,ERP_v1
ST1434,DE,2024-03-17,home_textiles,112,1774.03,150,0,ERP_v2
ST0985,DE,2024-04-28,home_textiles,22,683.86,127,0,ERP_v2
ST0469,DE,2024-08-25,fashion,95,2895.37,42,0,ERP_v2
ST0641,PL,2024-12-15,,42,2348.25,234,0,ERP_v1
ST0437,DE,2024-03-03,,10,5738.79,122,0,ERP_v2
ST0205,DE,2024-09-29,lingerie,160,-2907.16,79,0,MANUAL_UPLOAD
ST1054,SK,2024-10-20,home_textiles,64,240.76,85,0,ERP_v2
ST0956,DE,2024-06-09,,45,2943.04,137,1,ERP_v2
ST0522,AT,2024-02-25,,45,388.86,221,1,ERP_v2
ST0285,CZ,2024-03-31,fashion,41,722.76,96,0,ERP_v2
ST0837,DE,2024-08-25,,22,1253.48,214,0,API
ST1416,PL,2024-10-20,lingerie,58,1672.79,75,0,MANUAL_UPLOAD
ST0437,SK,2024-04-28,,24,848.68,28,0,ERP_v1
ST1163,HU,2024-12-01,home_textiles,13,2886.91,47,1,MANUAL_UPLOAD
ST0666,DE,2024-11-03,,17,267.04,37,1,MANUAL_UPLOAD
ST0659,HU,2024-09-22,,8,711.42,104,0,ERP_v2
ST0915,AT,2024-04-14,hard_goods,27,-299.87,45,0,MANUAL_UPLOAD
ST1438,DE,2024-08-04,hard_goods,13,506.26,87,0,ERP_v1
ST0777,AT,2024-11-24,lingerie,20,254.53,131,0,ERP_v1
ST0647,SI,2024-12-01,lingerie,10,565.93,103,0,API
ST0530,AT,2024-01-21,,9,135.07,71,1,ERP_v2
ST0137,DE,2024-11-10,lingerie,158,1398.55,46,0,ERP_v2
ST0390,PL,2024-12-15,hard_goods,35,1006.8,44,0,API
ST0198,DE,2024-09-01,lingerie,25,414.61,75,0,MANUAL_UPLOAD
ST0557,DE,2024-09-08,home_textiles,20,638.22,162,0,ERP_v2
ST0406,DE,2024-02-04,,43,1031.32,19,0,ERP_v2
ST0457,DE,2024-06-30,home_textiles,34,738.58,85,0,ERP_v2
ST1478,DE,2024-06-30,home_textiles,26,287.67,14,0,ERP_v2
ST1111,DE,2024-12-29,,45,652.27,270,1,MANUAL_UPLOAD
ST1233,PL,2024-06-16,hard_goods,52,699.68,25,0,MANUAL_UPLOAD
ST0224,DE,2024-02-11,lingerie,5,657.67,30,0,ERP_v2
ST1277,DE,2024-02-18,,33,247.26,32,0,MANUAL_UPLOAD
ST1184,SK,2024-12-29,lingerie,45,975.97,101,1,ERP_v2
ST1253,AT,2024-07-14,lingerie,27,381.07,85,0,API
ST1219,PL,2024-11-10,lingerie,9,654.39,109,0,ERP_v1
ST1401,DE,2024-04-07,,24,154.99,82,1,ERP_v2
ST0144,DE,2024-09-29,home_textiles,30,1027.13,62,0,ERP_v2
ST0130,DE,2024-05-26,,39,350.72,50,0,ERP_v2
ST1475,DE,2024-03-17,hard_goods,67,1117.01,51,0,ERP_v2
ST1065,DE,2024-03-24,home_textiles,72,2473.87,86,0,ERP_v2
ST1038,DE,2024-12-15,,27,1177.76,131,0,ERP_v2
ST0974,DE,2024-12-15,home_textiles,43,115.98,41,0,ERP_v2
ST0990,DE,2024-08-25,home_textiles,30,-460.07,57,0,MANUAL_UPLOAD
ST1457,AT,2024-09-01,home_textiles,68,1001.62,81,1,API
ST1457,DE,2024-12-29,fashion,61,203.99,571,0,ERP_v2
ST0539,DE,2024-02-18,home_textiles,56,1276.8,256,0,ERP_v2
ST0423,AT,2024-06-09,,28,432.86,29,0,MANUAL_UPLOAD
ST1353,PL,2024-01-07,home_textiles,87,387.92,67,0,ERP_v2
ST0932,DE,2024-05-19,fashion,52,233.83,65,0,ERP_v2
ST0900,CZ,2024-08-11,lingerie,24,759.81,85,0,ERP_v2
ST0085,PL,2024-08-25,lingerie,36,847.36,71,0,ERP_v2
ST0869,DE,2024-12-15,hard_goods,19,562.44,247,1,ERP_v2
ST0002,SK,2024-05-19,home_textiles,47,2529.81,119,0,ERP_v2
ST0207,HU,2024-04-07,lingerie,43,432.13,67,1,ERP_v2
ST0412,DE,2024-02-04,hard_goods,30,2697.61,78,0,ERP_v2
ST0601,DE,2024-06-16,,14,2284.72,112,0,ERP_v2
ST0121,CZ,2024-05-26,,52,333.66,40,1,API
ST1481,PL,2024-03-24,home_textiles,41,277.12,106,0,ERP_v2
ST0009,DE,2024-01-14,fashion,11,3376.84,272,0,ERP_v2
ST0312,DE,2024-03-10,hard_goods,55,605.73,52,1,ERP_v2
ST0824,DE,2024-03-31,,26,1236.94,43,0,API
ST1228,AT,2024-08-04,lingerie,14,445.22,126,0,MANUAL_UPLOAD
ST0829,PL,2024-11-17,hard_goods,50,671.4,55,0,ERP_v2
ST0500,DE,2024-06-16,hard_goods,16,927.98,97,1,API
ST0909,AT,2024-06-30,fashion,9,999.55,50,0,ERP_v1
ST0650,PL,2024-08-18,fashion,38,758.91,50,0,ERP_v1
ST0145,DE,2024-10-13,hard_goods,17,2238.46,75,0,ERP_v2
ST0401,DE,2024-06-16,lingerie,39,2095.0,212,0,ERP_v2
ST0927,PL,2024-01-07,,106,701.78,73,1,API
ST0686,SK,2024-03-03,fashion,82,594.59,29,0,ERP_v2
ST0755,AT,2024-08-04,lingerie,25,4543.49,167,0,MANUAL_UPLOAD
ST0483,AT,2024-06-16,home_textiles,30,581.39,82,0,ERP_v2
ST0100,DE,2024-10-27,lingerie,7,788.6,109,0,API
ST1227,DE,2024-06-30,lingerie,14,2532.12,46,0,ERP_v2
ST1232,AT,2024-09-29,,76,1149.54,116,0,ERP_v2
ST0605,DE,2024-06-02,hard_goods,79,450.0,81,1,ERP_v2
ST0749,DE,2024-08-18,hard_goods,152,518.4,81,1,ERP_v1
ST0786,DE,2024-08-11,fashion,17,827.9,29,0,ERP_v1
ST0267,DE,2024-08-18,lingerie,30,1488.31,42,0,ERP_v2
ST0506,DE,2024-03-03,,12,493.27,135,0,ERP_v2
ST0250,DE,2024-04-14,fashion,33,776.2,124,0,ERP_v2
ST0439,DE,2024-06-02,,88,744.82,173,1,ERP_v2
ST0387,DE,2024-04-21,hard_goods,53,810.36,205,0,ERP_v2
ST1486,SK,2024-09-01,fashion,22,199.92,123,0,ERP_v2
ST0496,PL,2024-06-23,lingerie,32,177.16,77,0,MANUAL_UPLOAD
ST0616,PL,2024-09-01,lingerie,10,594.17,38,1,ERP_v1
ST0985,CZ,2024-06-23,fashion,17,140.49,112,0,ERP_v2
ST0656,AT,2024-11-17,hard_goods,46,673.47,102,0,MANUAL_UPLOAD
ST0137,DE,2024-09-15,,97,1115.24,125,1,ERP_v2
ST0580,AT,2024-12-08,home_textiles,33,1452.97,67,0,ERP_v2
ST0173,PL,2024-03-10,lingerie,135,235.76,20,0,API
ST0002,PL,2024-04-21,fashion,103,820.71,105,0,ERP_v2
ST1143,DE,2024-05-05,lingerie,68,647.11,210,0,ERP_v2
ST0857,DE,2024-11-10,lingerie,35,883.03,324,0,MANUAL_UPLOAD
ST0498,DE,2024-12-15,,31,506.47,77,0,ERP_v2
ST1144,DE,2024-07-21,hard_goods,13,375.22,118,0,MANUAL_UPLOAD
ST0790,PL,2024-04-28,hard_goods,26,1212.76,65,0,ERP_v2
ST1401,PL,2024-01-28,hard_goods,6,280.19,34,0,ERP_v2
ST0965,DE,2024-01-28,fashion,16,1509.07,96,1,API
ST0149,SI,2024-04-14,home_textiles,42,1871.67,139,1,ERP_v2
ST0842,PL,2024-01-28,fashion,34,171.71,107,0,ERP_v2
ST0855,DE,2024-03-31,fashion,124,674.12,89,1,ERP_v1
ST0219,DE,2024-12-15,hard_goods,10,321.52,168,0,ERP_v1
ST0183,DE,2024-02-11,lingerie,158,347.41,112,0,ERP_v2
ST0516,DE,2024-02-04,fashion,40,1248.52,307,0,ERP_v2
ST0570,DE,2024-08-18,fashion,55,1118.53,56,0,ERP_v2
ST0198,DE,2024-02-11,home_textiles,115,2170.64,15,0,ERP_v2
ST1398,DE,2024-08-25,hard_goods,56,508.79,85,0,ERP_v1
ST1467,DE,2024-02-04,lingerie,3,325.36,64,1,ERP_v2
ST1050,SK,2024-12-01,,172,972.68,86,0,ERP_v2
ST0458,DE,2024-09-08,lingerie,22,1225.7,26,1,ERP_v1
ST0113,AT,2024-03-31,hard_goods,21,497.1,94,0,ERP_v1
ST0709,DE,2024-07-14,,68,337.55,34,1,MANUAL_UPLOAD
ST1253,SI,2024-02-18,home_textiles,15,587.9,81,1,ERP_v2
ST0360,DE,2024-03-03,lingerie,47,946.84,31,1,ERP_v2
ST1409,DE,2024-06-30,lingerie,6,326.91,153,0,ERP_v2
ST1465,HU,2024-08-18,hard_goods,31,497.01,65,0,ERP_v2
ST1122,SK,2024-06-09,hard_goods,45,-725.93,73,0,MANUAL_UPLOAD
ST1328,CZ,2024-09-15,,17,197.07,229,0,ERP_v2
ST0712,DE,2024-06-30,hard_goods,15,385.07,38,0,ERP_v2
ST1045,DE,2024-12-29,home_textiles,72,528.43,100,0,ERP_v2
ST0927,PL,2024-03-17,fashion,32,2271.76,121,0,ERP_v1
ST0175,HU,2024-12-08,fashion,18,419.33,161,0,ERP_v1
ST0279,AT,2024-03-31,,50,86.01,244,0,ERP_v2
ST0208,PL,2024-12-29,home_textiles,16,412.41,309,0,ERP_v2
ST0775,DE,2024-07-07,,7,1772.69,104,0,ERP_v2
ST1408,CZ,2024-01-14,lingerie,8,286.48,33,0,ERP_v2
ST0305,DE,2024-04-21,lingerie,31,860.73,27,0,ERP_v2
ST0728,DE,2024-12-22,hard_goods,25,4098.68,82,0,ERP_v2
ST0992,DE,2024-07-21,hard_goods,25,1434.15,33,0,ERP_v2
ST1379,AT,2024-05-19,hard_goods,43,441.06,48,0,ERP_v2
ST0031,DE,2024-08-11,lingerie,6,179.96,412,0,ERP_v2
ST0125,DE,2024-06-09,,50,140.49,149,0,ERP_v2
ST0431,PL,2024-03-03,home_textiles,18,1653.17,48,1,ERP_v2
ST0861,DE,2024-08-11,lingerie,34,475.71,62,0,ERP_v1
ST0708,PL,2024-01-28,fashion,59,606.36,194,0,ERP_v2
ST1315,DE,2024-12-15,lingerie,102,627.79,50,0,ERP_v1
ST0459,AT,2024-10-20,,15,139.34,97,1,ERP_v2
ST1058,AT,2024-11-24,hard_goods,70,4564.13,168,0,ERP_v2
ST0743,DE,2024-11-10,lingerie,52,124.48,70,0,ERP_v2
ST0341,DE,2024-12-01,home_textiles,28,30.69,223,0,ERP_v2
ST0839,DE,2024-03-10,fashion,50,1063.26,24,0,ERP_v2
ST1361,DE,2024-01-28,lingerie,22,782.31,53,1,ERP_v2
ST1194,SI,2024-12-01,lingerie,13,312.67,124,0,ERP_v2
ST1170,DE,2024-03-17,hard_goods,78,587.87,141,1,ERP_v2
ST0320,CZ,2024-01-14,fashion,27,712.53,122,0,ERP_v2
ST1053,DE,2024-07-14,lingerie,135,731.77,43,0,ERP_v2
ST0374,PL,2024-03-24,lingerie,111,3814.73,95,1,ERP_v2
ST0371,CZ,2024-10-06,,12,661.45,63,0,ERP_v2
ST1034,PL,2024-05-26,home_textiles,123,396.27,53,0,ERP_v2
ST0416,AT,2024-11-10,home_textiles,29,1033.77,167,1,ERP_v1
ST0957,DE,2024-08-25,hard_goods,48,781.63,33,0,ERP_v2
ST1139,DE,2024-08-25,home_textiles,43,1934.11,158,0,ERP_v2
ST0084,,2024-09-08,home_textiles,15,3293.61,115,1,ERP_v1
ST0583,CZ,2024-12-15,home_textiles,24,276.41,91,0,MANUAL_UPLOAD
ST0883,HU,2024-01-21,hard_goods,86,1082.38,38,1,ERP_v2
ST1080,DE,2024-09-29,,42,544.66,90,0,ERP_v2
ST0871,PL,2024-02-11,fashion,11,2011.27,117,0,ERP_v2
ST0300,HU,2024-01-07,lingerie,71,989.13,77,0,ERP_v2
ST0222,DE,2024-10-13,hard_goods,12,480.27,198,1,ERP_v1
ST0934,DE,2024-03-24,fashion,70,991.58,671,0,ERP_v2
ST0233,PL,2024-09-29,fashion,113,195.04,104,1,ERP_v2
ST0178,PL,2024-01-07,fashion,14,4091.23,138,0,ERP_v2
ST0074,CZ,2024-05-19,fashion,81,429.1,361,0,MANUAL_UPLOAD
ST1312,DE,2024-09-08,,71,214.84,30,0,ERP_v2
ST0889,CZ,2024-09-22,lingerie,137,236.84,126,0,API
ST1370,DE,2024-12-01,home_textiles,12,842.98,92,0,MANUAL_UPLOAD
ST0053,DE,2024-11-24,home_textiles,11,706.37,100,1,ERP_v1
ST1456,DE,2024-01-21,,20,497.61,61,0,ERP_v2
ST0465,CZ,2024-12-15,lingerie,13,697.83,56,0,API
ST0769,PL,2024-12-22,home_textiles,284,1773.62,71,0,API
ST0118,AT,2024-11-10,fashion,34,1589.7,161,0,ERP_v2
ST0218,DE,2024-05-19,,35,1208.24,63,0,ERP_v1
ST0620,SK,2024-11-17,hard_goods,122,268.71,152,1,ERP_v2
ST0801,DE,2024-11-17,home_textiles,20,85.68,9,0,MANUAL_UPLOAD
ST0282,CZ,2024-02-25,,48,840.72,65,0,ERP_v2
ST1322,DE,2024-03-17,fashion,9,773.23,239,0,ERP_v1
ST0714,DE,2024-11-03,home_textiles,25,1170.23,76,1,MANUAL_UPLOAD
ST1322,AT,2024-01-07,,132,1520.62,117,0,ERP_v2
ST0608,DE,2024-07-28,lingerie,94,1066.48,70,1,ERP_v2
ST1063,PL,2024-10-13,hard_goods,48,1076.13,164,0,ERP_v2
ST1341,AT,2024-12-29,fashion,29,1184.05,50,0,ERP_v2
ST1327,DE,2024-04-07,lingerie,34,1474.96,96,0,ERP_v2
ST0938,SK,2024-05-19,fashion,47,1221.53,113,0,ERP_v1
ST0816,DE,2024-11-17,hard_goods,7,752.53,138,1,ERP_v2
ST0180,AT,2024-07-28,fashion,126,379.72,64,0,ERP_v2
ST1185,SK,2024-11-10,fashion,9,394.08,27,0,ERP_v1
ST1179,PL,2024-03-24,home_textiles,12,-3446.67,98,0,MANUAL_UPLOAD
ST1181,DE,2024-03-24,home_textiles,6,1130.51,98,0,ERP_v1
ST0384,HU,2024-12-29,home_textiles,58,1493.28,40,0,ERP_v2
